frame_idx,timestamp,camera_id,camera_kind,vehicle_id,plate,turn,phase,true_speed_mps,world_x,world_y,lane_id
292,11.680,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
292,11.680,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.00,-1.75,139.32,N_in_0
292,11.680,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,3.28,-1.75,126.06,N_in_0
292,11.680,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,0.00,-1.75,140.66,N_in_0
292,11.680,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,0.00,1.75,143.18,N_in_1
292,11.680,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,0.00,1.75,138.25,N_in_1
292,11.680,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,0.00,1.75,145.18,N_in_1
292,11.680,cam_N_in,inbound_rear,V0053,43N-756.75,straight,inbound,1.25,1.75,131.97,N_in_1
292,11.680,cam_N_in,inbound_rear,V0081,33E-584.95,straight,inbound,1.05,-1.75,136.35,N_in_0
292,11.680,cam_N_in,inbound_rear,V0085,43Y-924.25,left,inbound,0.00,1.75,142.22,N_in_1
292,11.680,cam_N_in,inbound_rear,V0090,59H-868.69,right,inbound,0.00,1.75,141.01,N_in_1
292,11.680,cam_N_in,inbound_rear,V0102,61L-187.41,straight,inbound,2.65,-1.75,140.53,N_in_0
292,11.680,cam_N_in,inbound_rear,V0111,77M-718.42,straight,inbound,3.84,-1.75,146.77,N_in_0
292,11.680,cam_N_in,inbound_rear,V0112,75K-690.15,left,inbound,4.05,-1.75,147.21,N_in_0
292,11.680,cam_N_in,inbound_rear,V0116,53U-944.10,right,inbound,7.74,1.75,148.73,N_in_1
292,11.680,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,13.78,-1.75,-14.51,S_in_1
292,11.680,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.86,1.75,-8.01,S_in_0
292,11.680,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,12.36,-1.75,-55.77,S_in_1
292,11.680,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,12.58,1.75,-46.21,S_in_0
292,11.680,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,9.10,1.75,-113.56,S_in_0
292,11.680,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
292,11.680,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,11.19,1.75,-81.34,S_in_0
292,11.680,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,10.98,-1.75,-92.08,S_in_1
292,11.680,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,0.00,-1.75,-140.09,S_in_1
292,11.680,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,0.00,-1.75,-142.23,S_in_1
292,11.680,cam_S_in,inbound_rear,V0056,77R-101.76,uturn,inbound,0.00,-1.75,-142.53,S_in_1
292,11.680,cam_S_in,inbound_rear,V0059,53F-730.82,straight,inbound,0.00,-1.75,-142.42,S_in_1
292,11.680,cam_S_in,inbound_rear,V0066,30S-236.69,right,inbound,3.54,-1.75,-126.44,S_in_1
292,11.680,cam_S_in,inbound_rear,V0071,30R-517.52,right,inbound,0.00,1.75,-143.64,S_in_0
292,11.680,cam_S_in,inbound_rear,V0072,53X-812.12,left,inbound,0.00,-1.75,-138.48,S_in_1
292,11.680,cam_S_in,inbound_rear,V0076,31Y-646.13,uturn,inbound,0.00,1.75,-140.94,S_in_0
292,11.680,cam_S_in,inbound_rear,V0083,30X-126.49,right,inbound,0.83,1.75,-134.34,S_in_0
292,11.680,cam_S_in,inbound_rear,V0088,77U-766.44,right,inbound,0.00,1.75,-137.68,S_in_0
292,11.680,cam_S_in,inbound_rear,V0093,59V-876.40,right,inbound,0.00,-1.75,-141.28,S_in_1
292,11.680,cam_S_in,inbound_rear,V0097,77T-383.85,uturn,inbound,0.00,1.75,-142.68,S_in_0
292,11.680,cam_S_in,inbound_rear,V0099,29V-399.99,uturn,inbound,0.62,1.75,-141.41,S_in_0
292,11.680,cam_S_in,inbound_rear,V0103,53S-553.48,left,inbound,4.57,-1.75,-138.88,S_in_1
292,11.680,cam_S_in,inbound_rear,V0108,60H-763.29,uturn,inbound,5.73,-1.75,-142.51,S_in_1
292,11.680,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,5.65,31.07,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,8.60,52.67,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,3.39,132.80,-1.75,E_in_0
292,11.680,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.74,51.56,-1.75,E_in_0
292,11.680,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,9.59,76.10,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,0.00,138.67,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,10.60,79.07,-1.75,E_in_0
292,11.680,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,9.14,100.57,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0044,75K-617.72,straight,inbound,0.00,137.55,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,0.00,146.15,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0054,30K-282.84,uturn,inbound,0.00,144.04,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0058,75R-434.61,right,inbound,0.00,142.35,-1.75,E_in_0
292,11.680,cam_E_in,inbound_rear,V0067,59Y-934.74,straight,inbound,1.49,132.71,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0078,51M-879.58,straight,inbound,0.00,137.22,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0092,77K-669.11,right,inbound,0.00,145.37,-1.75,E_in_0
292,11.680,cam_E_in,inbound_rear,V0095,60N-535.80,straight,inbound,0.00,140.58,1.75,E_in_1
292,11.680,cam_E_in,inbound_rear,V0096,33D-838.34,straight,inbound,0.55,139.99,-1.75,E_in_0
292,11.680,cam_E_in,inbound_rear,V0098,33L-332.56,straight,inbound,0.00,146.51,-1.75,E_in_0
292,11.680,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,6.25,-32.99,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.89,-55.11,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,9.08,-63.84,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0016,59U-357.80,left,inbound,10.18,-92.89,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,9.85,-79.72,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,1.30,-134.87,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0050,77M-901.62,left,inbound,0.00,-138.46,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0052,33H-124.94,straight,inbound,9.23,-102.83,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0063,30S-524.90,right,inbound,0.00,-140.24,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0064,33E-771.98,straight,inbound,0.00,-139.97,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0068,77T-560.43,left,inbound,2.71,-132.64,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0073,51L-871.59,left,inbound,0.00,-137.19,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0074,77V-919.87,left,inbound,0.00,-143.08,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0079,30T-119.79,straight,inbound,0.00,-137.21,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0082,51F-720.87,uturn,inbound,0.00,-140.39,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0084,77G-177.85,right,inbound,0.00,-141.51,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0087,30R-470.91,left,inbound,0.00,-142.53,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0089,77X-374.51,left,inbound,0.00,-138.92,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0106,61T-398.14,straight,inbound,4.10,-142.32,1.75,W_in_0
292,11.680,cam_W_in,inbound_rear,V0107,33K-906.90,right,inbound,5.23,-142.22,-1.75,W_in_1
292,11.680,cam_W_in,inbound_rear,V0113,31X-546.91,left,inbound,9.34,-145.57,-1.75,W_in_1
293,11.720,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,12.83,1.75,44.56,N_in_1
293,11.720,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
293,11.720,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,11.42,1.75,89.12,N_in_1
293,11.720,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,11.40,-1.75,62.38,N_in_0
293,11.720,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
293,11.720,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
293,11.720,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.00,-1.75,139.32,N_in_0
293,11.720,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,3.30,-1.75,125.92,N_in_0
293,11.720,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,0.00,-1.75,140.66,N_in_0
293,11.720,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,0.00,1.75,143.18,N_in_1
293,11.720,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,0.00,1.75,138.25,N_in_1
293,11.720,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,0.00,1.75,145.18,N_in_1
293,11.720,cam_N_in,inbound_rear,V0053,43N-756.75,straight,inbound,1.28,1.75,131.92,N_in_1
293,11.720,cam_N_in,inbound_rear,V0081,33E-584.95,straight,inbound,1.08,-1.75,136.30,N_in_0
293,11.720,cam_N_in,inbound_rear,V0085,43Y-924.25,left,inbound,0.00,1.75,142.22,N_in_1
293,11.720,cam_N_in,inbound_rear,V0090,59H-868.69,right,inbound,0.00,1.75,141.01,N_in_1
293,11.720,cam_N_in,inbound_rear,V0102,61L-187.41,straight,inbound,2.47,-1.75,140.43,N_in_0
293,11.720,cam_N_in,inbound_rear,V0111,77M-718.42,straight,inbound,3.68,-1.75,146.63,N_in_0
293,11.720,cam_N_in,inbound_rear,V0112,75K-690.15,left,inbound,3.91,-1.75,147.05,N_in_0
293,11.720,cam_N_in,inbound_rear,V0116,53U-944.10,right,inbound,7.60,1.75,148.42,N_in_1
293,11.720,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,13.78,-1.75,-13.96,S_in_1
293,11.720,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.86,1.75,-7.45,S_in_0
293,11.720,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,12.37,-1.75,-55.28,S_in_1
293,11.720,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,12.59,1.75,-45.71,S_in_0
293,11.720,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,9.15,1.75,-113.19,S_in_0
293,11.720,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
293,11.720,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,11.21,1.75,-80.89,S_in_0
293,11.720,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,11.00,-1.75,-91.64,S_in_1
293,11.720,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,0.00,-1.75,-140.09,S_in_1
293,11.720,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,0.00,-1.75,-142.23,S_in_1
293,11.720,cam_S_in,inbound_rear,V0056,77R-101.76,uturn,inbound,0.00,-1.75,-142.53,S_in_1
293,11.720,cam_S_in,inbound_rear,V0059,53F-730.82,straight,inbound,0.00,-1.75,-142.42,S_in_1
293,11.720,cam_S_in,inbound_rear,V0066,30S-236.69,right,inbound,3.56,-1.75,-126.30,S_in_1
293,11.720,cam_S_in,inbound_rear,V0071,30R-517.52,right,inbound,0.00,1.75,-143.64,S_in_0
293,11.720,cam_S_in,inbound_rear,V0072,53X-812.12,left,inbound,0.00,-1.75,-138.48,S_in_1
293,11.720,cam_S_in,inbound_rear,V0076,31Y-646.13,uturn,inbound,0.00,1.75,-140.94,S_in_0
293,11.720,cam_S_in,inbound_rear,V0083,30X-126.49,right,inbound,0.84,1.75,-134.30,S_in_0
293,11.720,cam_S_in,inbound_rear,V0088,77U-766.44,right,inbound,0.00,1.75,-137.68,S_in_0
293,11.720,cam_S_in,inbound_rear,V0093,59V-876.40,right,inbound,0.00,-1.75,-141.28,S_in_1
293,11.720,cam_S_in,inbound_rear,V0097,77T-383.85,uturn,inbound,0.00,1.75,-142.68,S_in_0
293,11.720,cam_S_in,inbound_rear,V0099,29V-399.99,uturn,inbound,0.44,1.75,-141.39,S_in_0
293,11.720,cam_S_in,inbound_rear,V0103,53S-553.48,left,inbound,4.39,-1.75,-138.71,S_in_1
293,11.720,cam_S_in,inbound_rear,V0108,60H-763.29,uturn,inbound,5.55,-1.75,-142.29,S_in_1
293,11.720,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,5.58,30.85,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,8.55,52.33,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,3.43,132.66,-1.75,E_in_0
293,11.720,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.70,51.18,-1.75,E_in_0
293,11.720,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,9.57,75.72,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,0.00,138.67,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,10.59,78.65,-1.75,E_in_0
293,11.720,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,9.16,100.20,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0044,75K-617.72,straight,inbound,0.00,137.55,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,0.00,146.15,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0054,30K-282.84,uturn,inbound,0.00,144.04,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0058,75R-434.61,right,inbound,0.00,142.35,-1.75,E_in_0
293,11.720,cam_E_in,inbound_rear,V0067,59Y-934.74,straight,inbound,1.51,132.65,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0078,51M-879.58,straight,inbound,0.00,137.22,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0092,77K-669.11,right,inbound,0.00,145.37,-1.75,E_in_0
293,11.720,cam_E_in,inbound_rear,V0095,60N-535.80,straight,inbound,0.00,140.58,1.75,E_in_1
293,11.720,cam_E_in,inbound_rear,V0096,33D-838.34,straight,inbound,0.54,139.97,-1.75,E_in_0
293,11.720,cam_E_in,inbound_rear,V0098,33L-332.56,straight,inbound,0.00,146.51,-1.75,E_in_0
293,11.720,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,6.18,-32.74,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.84,-54.75,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,9.06,-63.47,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0016,59U-357.80,left,inbound,10.18,-92.49,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,9.84,-79.33,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,1.32,-134.82,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0050,77M-901.62,left,inbound,0.00,-138.46,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0052,33H-124.94,straight,inbound,9.24,-102.46,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0063,30S-524.90,right,inbound,0.00,-140.24,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0064,33E-771.98,straight,inbound,0.00,-139.97,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0068,77T-560.43,left,inbound,2.74,-132.53,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0073,51L-871.59,left,inbound,0.00,-137.19,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0074,77V-919.87,left,inbound,0.00,-143.08,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0079,30T-119.79,straight,inbound,0.00,-137.21,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0082,51F-720.87,uturn,inbound,0.00,-140.39,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0084,77G-177.85,right,inbound,0.00,-141.51,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0087,30R-470.91,left,inbound,0.00,-142.53,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0089,77X-374.51,left,inbound,0.00,-138.92,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0106,61T-398.14,straight,inbound,3.92,-142.16,1.75,W_in_0
293,11.720,cam_W_in,inbound_rear,V0107,33K-906.90,right,inbound,5.05,-142.02,-1.75,W_in_1
293,11.720,cam_W_in,inbound_rear,V0113,31X-546.91,left,inbound,9.19,-145.21,-1.75,W_in_1
294,11.760,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,12.85,1.75,44.04,N_in_1
294,11.760,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
294,11.760,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,11.44,1.75,88.66,N_in_1
294,11.760,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,11.41,-1.75,61.92,N_in_0
294,11.760,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
294,11.760,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
294,11.760,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.00,-1.75,139.32,N_in_0
294,11.760,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,3.32,-1.75,125.79,N_in_0
294,11.760,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,0.00,-1.75,140.66,N_in_0
294,11.760,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,0.00,1.75,143.18,N_in_1
294,11.760,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,0.00,1.75,138.25,N_in_1
294,11.760,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,0.00,1.75,145.18,N_in_1
294,11.760,cam_N_in,inbound_rear,V0053,43N-756.75,straight,inbound,1.30,1.75,131.87,N_in_1
294,11.760,cam_N_in,inbound_rear,V0081,33E-584.95,straight,inbound,1.12,-1.75,136.26,N_in_0
294,11.760,cam_N_in,inbound_rear,V0085,43Y-924.25,left,inbound,0.00,1.75,142.22,N_in_1
294,11.760,cam_N_in,inbound_rear,V0090,59H-868.69,right,inbound,0.00,1.75,141.01,N_in_1
294,11.760,cam_N_in,inbound_rear,V0102,61L-187.41,straight,inbound,2.29,-1.75,140.34,N_in_0
294,11.760,cam_N_in,inbound_rear,V0111,77M-718.42,straight,inbound,3.52,-1.75,146.49,N_in_0
294,11.760,cam_N_in,inbound_rear,V0112,75K-690.15,left,inbound,3.77,-1.75,146.90,N_in_0
294,11.760,cam_N_in,inbound_rear,V0116,53U-944.10,right,inbound,7.45,1.75,148.13,N_in_1
294,11.760,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,13.78,-1.75,-13.41,S_in_1
294,11.760,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.86,1.75,-6.90,S_in_0
294,11.760,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,12.37,-1.75,-54.78,S_in_1
294,11.760,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,12.59,1.75,-45.20,S_in_0
294,11.760,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,9.19,1.75,-112.82,S_in_0
294,11.760,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
294,11.760,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,11.22,1.75,-80.44,S_in_0
294,11.760,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,11.03,-1.75,-91.20,S_in_1
294,11.760,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,0.00,-1.75,-140.09,S_in_1
294,11.760,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,0.00,-1.75,-142.23,S_in_1
294,11.760,cam_S_in,inbound_rear,V0056,77R-101.76,uturn,inbound,0.00,-1.75,-142.53,S_in_1
294,11.760,cam_S_in,inbound_rear,V0059,53F-730.82,straight,inbound,0.00,-1.75,-142.42,S_in_1
294,11.760,cam_S_in,inbound_rear,V0066,30S-236.69,right,inbound,3.58,-1.75,-126.15,S_in_1
294,11.760,cam_S_in,inbound_rear,V0071,30R-517.52,right,inbound,0.00,1.75,-143.64,S_in_0
294,11.760,cam_S_in,inbound_rear,V0072,53X-812.12,left,inbound,0.00,-1.75,-138.48,S_in_1
294,11.760,cam_S_in,inbound_rear,V0076,31Y-646.13,uturn,inbound,0.00,1.75,-140.94,S_in_0
294,11.760,cam_S_in,inbound_rear,V0083,30X-126.49,right,inbound,0.86,1.75,-134.27,S_in_0
294,11.760,cam_S_in,inbound_rear,V0088,77U-766.44,right,inbound,0.00,1.75,-137.68,S_in_0
294,11.760,cam_S_in,inbound_rear,V0093,59V-876.40,right,inbound,0.00,-1.75,-141.28,S_in_1
294,11.760,cam_S_in,inbound_rear,V0097,77T-383.85,uturn,inbound,0.00,1.75,-142.68,S_in_0
294,11.760,cam_S_in,inbound_rear,V0099,29V-399.99,uturn,inbound,0.26,1.75,-141.38,S_in_0
294,11.760,cam_S_in,inbound_rear,V0103,53S-553.48,left,inbound,4.21,-1.75,-138.54,S_in_1
294,11.760,cam_S_in,inbound_rear,V0108,60H-763.29,uturn,inbound,5.37,-1.75,-142.07,S_in_1
294,11.760,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,5.50,30.63,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,8.50,51.99,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,3.46,132.53,-1.75,E_in_0
294,11.760,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.65,50.79,-1.75,E_in_0
294,11.760,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,9.55,75.34,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,0.00,138.67,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,10.58,78.23,-1.75,E_in_0
294,11.760,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,9.18,99.84,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0044,75K-617.72,straight,inbound,0.00,137.55,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,0.00,146.15,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0054,30K-282.84,uturn,inbound,0.00,144.04,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0058,75R-434.61,right,inbound,0.00,142.35,-1.75,E_in_0
294,11.760,cam_E_in,inbound_rear,V0067,59Y-934.74,straight,inbound,1.53,132.59,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0078,51M-879.58,straight,inbound,0.00,137.22,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0092,77K-669.11,right,inbound,0.00,145.37,-1.75,E_in_0
294,11.760,cam_E_in,inbound_rear,V0095,60N-535.80,straight,inbound,0.00,140.58,1.75,E_in_1
294,11.760,cam_E_in,inbound_rear,V0096,33D-838.34,straight,inbound,0.53,139.95,-1.75,E_in_0
294,11.760,cam_E_in,inbound_rear,V0098,33L-332.56,straight,inbound,0.00,146.51,-1.75,E_in_0
294,11.760,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,6.10,-32.50,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.80,-54.40,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,9.04,-63.11,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0016,59U-357.80,left,inbound,10.18,-92.08,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,9.83,-78.93,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,1.35,-134.76,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0050,77M-901.62,left,inbound,0.00,-138.46,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0052,33H-124.94,straight,inbound,9.26,-102.09,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0063,30S-524.90,right,inbound,0.00,-140.24,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0064,33E-771.98,straight,inbound,0.00,-139.97,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0068,77T-560.43,left,inbound,2.77,-132.42,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0073,51L-871.59,left,inbound,0.00,-137.19,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0074,77V-919.87,left,inbound,0.00,-143.08,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0079,30T-119.79,straight,inbound,0.00,-137.21,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0082,51F-720.87,uturn,inbound,0.00,-140.39,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0084,77G-177.85,right,inbound,0.00,-141.51,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0087,30R-470.91,left,inbound,0.00,-142.53,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0089,77X-374.51,left,inbound,0.00,-138.92,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0106,61T-398.14,straight,inbound,3.74,-142.01,1.75,W_in_0
294,11.760,cam_W_in,inbound_rear,V0107,33K-906.90,right,inbound,4.87,-141.82,-1.75,W_in_1
294,11.760,cam_W_in,inbound_rear,V0113,31X-546.91,left,inbound,9.05,-144.84,-1.75,W_in_1
295,11.800,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,12.87,1.75,43.53,N_in_1
295,11.800,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
295,11.800,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,11.47,1.75,88.21,N_in_1
295,11.800,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,11.43,-1.75,61.47,N_in_0
295,11.800,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
